Lake_idx	Ref	Site name	day	month	year	time	measurement_frequency	reported_frequency	Latitude	Longitude	LakeType	Climate	Elevation	Surface area_m2	Volume	Mean depth	Max depth	CO2	CO2_units	CO2_method_cat	CH4	CH4_units	N2O	N2O_units	F_method_cat	F_CO2	F_CO2_units	FCH4_diff_avg_val	F_CH4_units	FCH4_ebb_avg_val	FN2O_avg_val	FN2O_UNITS	Secchi depth	Sample depth	Temperature	DO	DO_units	pH	Conductivity	k	k600	k_units	Comments							
35	274	SWP1	5	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05466667	mg CH4 /m2/h						collected but not reported															
35	274	SWP2	5	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.10133333	mg CH4 /m2/h						collected but not reported															
35	274	SWP3	5	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.148	mg CH4 /m2/h						collected but not reported															
35	274	SWP4	5	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.09966667	mg CH4 /m2/h						collected but not reported															
35	274	SWP5	5	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.13666667	mg CH4 /m2/h						collected but not reported															
35	274	SWP1	28	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.085	mg CH4 /m2/h						collected but not reported															
35	274	SWP2	28	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.23666667	mg CH4 /m2/h						collected but not reported															
35	274	SWP3	28	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.098	mg CH4 /m2/h						collected but not reported															
35	274	SWP4	28	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.09066667	mg CH4 /m2/h						collected but not reported															
35	274	SWP5	28	11	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.12033333	mg CH4 /m2/h						collected but not reported															
35	274	SWP1	27	12	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.10633333	mg CH4 /m2/h						collected but not reported															
35	274	SWP2	27	12	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.083	mg CH4 /m2/h						collected but not reported															
35	274	SWP3	27	12	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05433333	mg CH4 /m2/h						collected but not reported															
35	274	SWP4	27	12	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.06133333	mg CH4 /m2/h						collected but not reported															
35	274	SWP5	27	12	2015		monthly	monthly	29.471667	118.744167	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.04	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	23	11	2014		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.03533333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	23	11	2014		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.106	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	23	11	2014		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05533333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	23	11	2014		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05166667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	5	1	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.04166667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	5	1	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05133333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	5	1	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.06466667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	5	1	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.07666667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	21	1	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05166667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	21	1	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.046	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	21	1	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.03766667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	21	1	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.12666667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	21	1	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.17	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	7	2	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05133333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	7	2	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.04833333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	7	2	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.01566667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	7	2	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.02066667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	7	2	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.031	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	19	3	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.019	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	19	3	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.06266667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	19	3	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.03766667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	19	3	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.017	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	15	4	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.045	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	15	4	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.0175	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	15	4	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.0325	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	15	4	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.03833333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	15	4	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.03133333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	1	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.07833333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	1	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.041	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	1	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.07333333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	1	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.04233333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	1	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.03833333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	30	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.04333333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	30	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05433333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	30	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.062	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	30	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.06766667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	30	6	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.12633333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	26	7	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.03966667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	26	7	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.02833333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	26	7	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.03766667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	26	7	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.073	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	26	7	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.06766667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	2	9	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05866667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	2	9	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.079	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	2	9	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.08166667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	2	9	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.03533333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	2	9	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.082	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	9	10	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.06733333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	9	10	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.06233333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	9	10	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.07633333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	9	10	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.082	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	9	10	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.06166667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	6	11	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.17666667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	6	11	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.095	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	6	11	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.067	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	6	11	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.076	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	6	11	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.05633333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.1	3	12	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.08566667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.2	3	12	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.12433333	mg CH4 /m2/h						collected but not reported															
35	274	SEP.3	3	12	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.0925	mg CH4 /m2/h						collected but not reported															
35	274	SEP.4	3	12	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.07166667	mg CH4 /m2/h						collected but not reported															
35	274	SEP.5	3	12	2015		monthly	monthly	29.497179	119.161257	reservoir	14	NR	5.80E+08	17800000000	37									measured-chamber			0.062	mg CH4 /m2/h						collected but not reported															
